business_id,length(text)
ot_dtez-8ngRgH0h2G24Gg,228
vsRe8AihVmOS4gBNsy2C2Q,790
C6C_dc78Zhzei9wrZs-tdQ,510
pzeb5vd0yC2yUKaRDyBrQg,345
9a3DrZvpYxVs3k_qwlCNSw,263
lpYFsXFrojiBZ1kbWR2lZw,165
mzT9_UKADWdeUYIMpX-XqA,166
m7X4_ziAslrgJK0XS3zU2g,257
U9HhVS9rtYAYh4ZVcWWIbg,662
LYNKKnl4jAiU1-U-97gR5Q,510
4Tj_RK2i5gaIsdSszTYiBg,249
_HNP4ssuPbJaDLgJjCOLNw,2415
vQq_sX0kSAUdT3yLW06q5A,183
KbLI0QELlAwbfDUVwo43DQ,383
MBsIf01fcA8Vy7vCMMKf2A,536
lRL7x-HMBscWyELxEVq85w,243
YOy1tOiMMOkrCQ4mO2i3eQ,787
ZV6mE8OEvbM5xNtnukPnSA,589
uBdYMY6a6A7FyxzTSwOiDg,1630
OKZkEXzJt0XIamHRRTX-8g,150
Dku8mlzfzljUE1V067RgMA,353
sAu9UJ5tvY6sc9Q_gcVV7Q,307
ogWjp5Ys4fQoDUOU9r7kAA,640
6ZvyA9xE0bKGanHOTjLioA,398
awI4hHMfa7H0Xf0-ChU5hg,459
42FdT6aerDE0EMReyr5jug,360
p7G52FVg45LF2YCESQka6w,693
h5DJK4b3b6_VuI-iImC2fg,338
VMXl3Dm1Nwvgwo1PVYTXbg,472
x1hQ-0D4gVXSwS1zCvP3gQ,141
LAiBt7LobYM_0_EQrSvK4A,1232
V45PfGw6FMrP4FmB8pFnIw,219
dTIUtb9q2vZAUgsOK5ZMPA,382
_H4GXECi4nHfJTz4dsQV_w,285
XmgdFa3G_CZVfjtQEJMZfQ,283
8YjfILsV0xu84t0aTiceig,310
N-EA6G39XHc1RqF-4jAABg,824
EtGgSUvmJuRCCt-rFqUhDA,274
gZlcJVSQYAlYvVUDYmWgwg,664
t-eqMhsXGTVst2dlLIn2jA,1200
KR2kRmHnRCaNzOUEGoB25w,200
5JHujF737wC4eZ9G3dhDNw,932
CauQnqZ5eowyrr7oWF_p3Q,706
BjH8Xepc10i6OhCDQdX6og,256
kY80z0kTuHeXplro-E5Gww,2634
iMpS5Q1ui6kkO2tf31K-wQ,776
makqSKZaz1aUipoWBW0BsA,154
dVqqtVDTxS-Rs0-zKvcTiA,660
TRY1Rrnu_344HiTkjDb1vQ,457
3CG7oBD_k85M8jJ_JlhL-A,217
xTlmLL2xZZ0xhZ2J16zXQQ,197
goZV-PlwLJOB8s5O3GruxA,393
2YBO1LEKIgyle0uX50u15Q,153
SBNucLXc9dQP6VBj__XOmQ,465
qI_oSZvVlV_PJWfNaoXFGw,2261
zgAecXWgPlkthxKPR6Dtcg,300
t6WY1IrohUecqNjd9bG42Q,151
qATMIRHzsCQv2WLfb3L5FQ,295
qsJkjQoM3Hdg6Gtqp2S9_w,286
QC2L9OB9MxVZVgsCFQcbtA,128
E8JxHzlUrwio8gxV9k8a9Q,277
BHMqFvtguSDrZLQPtjZSuA,128
H9FvgmG7emnk4Biwe_F1XQ,454
yNPh5SO-7wr8HPpVCDPbXQ,1130
vyQD-pu9jFKRXWI9tt16_Q,103
kWD1HlKbOSbIOg-yqe2nkQ,368
mz9ltimeAIy2c2qf5ctljw,706
gc_GGat7TgNCmrgc4nVOgw,229
VTs4f6LnUMHD4ysOezHSUQ,108
XmgdFa3G_CZVfjtQEJMZfQ,135
_glMJT-AR1vNt-eatEdyeA,276
16Fplxu-OwVmTEFxQAUP4g,213
pONAh36UidKWp0jU7ecwgw,150
ojeaE5Xk4AlBYlGSewfnqA,154
_dcX-gXs3VxTBmURWdnTOw,265
aiX_WP7NKPTdF9CfI-M-wg,378
Hr5h_LG9TMBLlFz_Oici0A,892
FwguNvnkdY_hxEdRhlP1Fg,498
LelAlfuj5oVRF9CQdWLsNQ,92
A2pHOVp0zh7grb1bbZxoBQ,206
EY4jDikZj6j_WMb8epf6Uw,673
AjL0PDCU01MlYlMKmeLsDQ,557
BnWDUUnDGYK0tIKvtmBP0g,387
JhRxDdmZSGDG_u7cGxaYrw,984
WN0hOGQhLTJu5uGIv75_7w,1699
CYWRPE-1IHPBb-zfFO6KRg,406
OgJ0KxwJcJ9R5bUK0ixCbg,739
2sx52lDoiEtef7xgPCaoBw,472
8ynZEW4coGpglgWaTI5kiw,275
6xgcHeLad-VaoTIQewK84A,896
oj8qk3W7O9oq15VIs-vYJQ,243
x9zNL2e4ZsVBkD5AY3EjFA,331
-WlGnDiAwHdhclu9l8786g,282
sMzNLdhJZGzYirIWt-fMAg,528
Faz6oSHw6yhZF-myoZO_Nw,513
cTZmf7B-4yciMc1WKiCVOA,349
uU1VdmqO6UTCiRgbhQrbsg,1045
ttj-uFKYc6ZyuhJaiw1B8w,244
akPyWKARJ_-ZmnVBgpLyRw,396
owsVSnllxn994EpBR8ZFwQ,241
uUEKndnFbHD8mVkGiirtpA,1305
qYKrFRGMevtfozGeGo8YIg,193
MMs2BKvQau-kSl-kmNRcAw,486
3JcmZmhiI11tt-ffzPAP2A,479
wsa4S6L7WPRgL17KP4JxYg,386
BslEhCyzaQPfpHtDogb4hQ,997
9J-Vg2-uqjreSRtITaDlMg,344
iGEvDk6hsizigmXhDKs2Vg,87
26Uk74dNTGysPq2ceaj2OA,208
EsB1S-VX92u5Wmg9JHWcBg,404
dVhGY-mNwTWQzK01Zxuclw,452
dm6sO_Y8JdKTE1ZM955yug,860
NUT7tou1Uvjh0GB4I41Qig,485
LtLpq75BaIVtKa5Z-H7T8w,216
gBQH64vIkA-kIDFGM290dw,238
Zj4092--r1Z8izd3Uq8lKg,281
pe20N--YSUZlKYa-WaSfJA,570
VxpXhPXLRDCEbHu_Rgw2hA,932
xtDZdPaHwhAwoo77QV9Oeg,1518
NwWYSYGHFyHQMmsXu0SiYA,428
Wzx5tF9-PaWfWSirdq8Ulg,725
DtNxNpyxy2ctvxpg-LCS_w,1891
QCTuiq6KmQkG9Zn611sHTg,1593
qS8RTVYBHECxDtOVSyZJkw,625
le3JWiS5uZTkofP90Rm0pA,1693
NQXuoB9JTPUItHvouMgWjQ,635
bF8gv7k_rwZtiDLP2ZB04w,2111
bFJSR6yha6Mxc6ynjFUZhA,250
HHCn1akqIpl_BhdcJoYPbw,874
87YsVbCN_kfzheY79Fzjkg,549
s99qklMSNnOhHsqQ47Y92g,907
vGAJwqvfJLoeHdaM-8eRng,662
fwMtJhalUmtBZt_K7pzilA,123
6TvB1PZCY1Ap2S-yNJPs4w,134
t6WY1IrohUecqNjd9bG42Q,452
i5XqKrdEFHvJpqAw3YKrag,1160
zNIogTJeIB3O6aMcCmQDVA,1218
cUxsG0rgpE18dMyvyw8Gdg,332
AbadN65irz8uSL8z6fkoBg,424
zP4AIAtAXfI0YK8TJmIlRQ,245
BBTkC1Z3ZnEE916SkCONIg,507
WzkbnhI-fxdH_tMzT3evtA,1278
SUqac8vBnv2nWAJzSx0r1g,264
CRVtzesMuwHK-phmS_ojaA,817
WZdHNL9F0VWPRGLf1GQcbA,172
F1ISXp1sC0iQ2Ee138J73g,804
yxf4kYDkjeZhqx1wLZnr8g,342
lMYs3z3Y7977TVMn6OWObA,432
u4sTiCzVeIHZY8OlaL346Q,97
rIHt5dCEPotEn-gy6IUT_A,947
MXVxIS00yyefEJtT4TyTIA,232
sXKDj1yjfWkwhx5AxrgdBw,181
J0nzOyR6EWBJeekZLGjRzw,438
U1XLS-uQJVnQRvshnvAeXQ,170
WozMtihgXeD7tiiVpShLkg,420
fTtkz2RhWNAp6jKiIzXf_A,491
qh-M8RL0QRvaOSKab8DKPA,306
TpZO3sokGBg8mDYyTRiGiQ,262
4STzP1q1uM8ONkKookifsw,140
hU7z5Jtl57RIODS0hPg9Ug,1327
GnGjeLuG4EmjcYrhHlvP7Q,889
pup46G8qFBG8695RtbQNwA,662
PxVDTzEtny8OfF7dWbSxPw,631
ens5LCy90P8HgJbXW5a5nw,92
avkOIpslBUFZMQhELpl3JQ,119
ty-QyYa9cf8RQd-AoPp7nQ,434
Iuilradf4IruqOszgu-Okw,220
b31CVkPRlnYVjK0RgTAPWA,234
t5dS5Eu5ZVN7VylCRTYTrQ,410
eAZqT24e0Pk8apWzy3RsAQ,139
JlEy8FH6123SJBoNwG235g,1100
lWIAwxRgcts1bc9j6KIPVQ,1410
9-cVW8wSRoE6Nmnc7v0uUA,88
vwfDXpqtNO28Vk1Pge-ZEw,314
dm6sO_Y8JdKTE1ZM955yug,3678
2RFe9vDTzyBkF4mvsFDDow,208
diJLOTB7YfItRLcEr55MoQ,376
P321Kpo9ay541GBvk3K_6A,168
JQOmOqfoJgNOdFDQrBRmBw,397
eSLwC2iFJOU4UWXyuPiTpg,784
6xgcHeLad-VaoTIQewK84A,193
_u1Bq7QsgMUXSMex8QHqLQ,390
ACb637NG7EnswRs8U_BX_w,539
wQgY7CdljLdCJm6XIk1HuA,1355
QoRPgmyMxb5hUuR1h258yQ,142
Mg0HnPrsAEzQ0lGLj_BXSQ,413
5mGk_XAxxZzFTB-0DxZMXA,929
1jt4SuIHAtXD9aPnPqZ3BQ,226
VsewHMsfj1Mgsl2i_hio7w,394
IZKjHtCuRlbhyD1WtGd8uA,306
z8XIldYr65CKOz8yOI5R8A,831
Ny3fbYH-tFnSX9bvTQRvfw,141
pDoDY-cDLyeKQgDx5RAlnQ,87
p0qNQghusd18Mmv5M3v1PA,429
gOpOoZgrF2shRLCBBzO3Mw,509
DkYS3arLOhA8si5uUEmHOw,480
a1KXovXPdeDurOrER4ST6A,888
_3FxLxdg1unUQc3QqIgJuA,188
2NsEac9xCBI05bo5l4yI7Q,366
6AwirUhnpzMZynePZbrdBQ,139
PglC8rgguMIlT621p1BLdQ,609
vl2IZrNJEA8npSjqXbdwxw,651
i60v66vwf1A13YqcIqGD_A,357
GVHCYFp_o3FxzHKebmtdzQ,111
_pBXtjN43eqMV0XZTz7nmw,1343
DQtxU4uae3MzlnP_JZXqPQ,98
BYDs_o6U4CLxJec8k1Q90Q,833
N902dy1U2fSf3pdw63C5CQ,444
bmE5Yv3q5TF0wx6SmWgIUg,238
9B9VEYYj8oW5byOZeerwaQ,368
sba0fwlKAZFGWWtsf5Jbwg,505
_-5W0_8B54-ZwZs--n9NBg,113
pJnN5PxqFPGZW2pJWkQtzA,429
x0dMACZ3NlDWTDyFAW0jHw,458
M4vh_kzppP1nsxo7hsaVIA,253
ujHiaprwCQ5ewziu0Vi9rw,316
zPNVSkhk_Mkz33XsPyN1PA,497
OyPWyqSC_dtLQsRJJhvlSQ,851
ZRdHKIjiIa0k5-ufCLyIaQ,357
i7CzT5ncBc7Pgt1R6quOqg,509
5wObKnrzIk5YQSYf0_g0bA,532
RbeTcNF_dCeUT9qYH4P6Lw,345
4qLfraCCCj55ghZ38kSgGQ,2119
Q5CFijcygcSLxALuRl4tyg,186
xuFnT71bXAJ4kQbtgauZmQ,123
eQo4kIwIWJbAnfXYl3k5BA,499
hDJZh2TD9f-TVEVun75IJg,458
StNAnvyhVISULAFmO_Ke1Q,558
n_o2DAmDBAZ-RjVDSY-5uQ,2456
H8qlBw1YaxMsItfz25-AyA,85
k6zmSLmYAquCpJGKNnTgSQ,194
pcs7jXj_mvuLQq6DQ3Ggcg,435
hMABGe7cUibxTYMEi0H3lg,455
e4g191UBpHYExdQk0_xlDQ,123
CRgJsbZdYtk6bmGR8KOGow,903
VkIKXVbSfcbxybbxbEt98w,268
q6igRYs2UTO-4nTwlttrAQ,593
aUGfobmhkRTCh6QpWrX3mg,449
PmPSoT3KAV5Ps9yfMUin2w,390
e5maG90XWT2pYqkfbxIdIQ,230
tAEKCC7h9h9A79SfYx0Prg,163
3N9U549Zse8UP-MwKZAjAQ,193
LZxSxY98S7l4a7tJiTGufg,482
YgBQEX8dB27FdYj7PaPhPw,744
AtpYrfIJJuSMc8h2fWQEIw,515
KsWGy-WuTUm5ve5lFUOCfg,651
KalAJyO0Zpg3K1wVwYXBHA,380
ZNxSH9WRx1ct7FI7VuqyBg,299
4X0KWUPcD2EkHN83aa4cXg,334
At9D2gVHRy9uRj4FNeZO3Q,386
D2ojX9bvE0_-aIj9BhdZZA,955
ERZNwKIxxen9-Dj32PA40g,541
xvrkd0c5E7sl9KuY-IMHIA,693
Fo4br1pWQ3RR79N-TdT7lw,865
dhH-rlADA1sXUwK1_XHe7Q,2582
_KD8Fua-jFlEXHCwVTY-cQ,263
fWetLvfQXqpZcBQLHldUhA,1662
oDM09XMN-FG0ii_gdVMrTw,211
aLlREPOEtt3JzeDCagHytA,107
wp5FAtCGMyU2RnQ-7kxKHQ,943
eonH3arYH-80eBcoCmoUhg,272
Hhxpcd8q_riD-8tdTuFpWg,273
na4Th5DrNauOv-c43QQFvA,2015
6Qn4YU7DKtp2S9IL9Rr0-A,633
Z7OGILy60rkz3Bd8L8ZZ4g,345
q1rp-QrVnr_0tqH4fl-9zA,344
C8D_GU9cDDjbOJfCaGXxDQ,169
HRApMdR-FgbztUy0sIKJBA,161
_PQ1cKw_ZtKrXNxCMgIeYA,300
xLr2C8RpGgMJyzf1oCWuoQ,734
ZcAoKSDT6BNcWsn3o4-WVA,2398
biSsdqExmdvIKiFuowOadg,4999
D6K3VT6S8FwFm4u5uN8T8g,93
4S358eahT9dfeKpnB1U46Q,275
K7lWdNUhCbcnEvI0NhGewg,1148
LZ_R2OLgZQSQMMzlp8uUOA,324
4vDjr0eDn1zBuMBKqmTMZQ,2251
qLTQc4KzaEopOOMmYawNcg,880
zRqi6L1u-YmmVAHjeUbGMQ,215
wHVWfC_a6koeiJXAu78e1g,688
ebSUn2w_579yG6nrAn57Bw,752
uBdYMY6a6A7FyxzTSwOiDg,2530
VH2BjFjc9usDquDgoHhptA,204
wu5nk3pY1e_ou_Le_U52Sw,209
YuiM5VKscO8rS1EX7f19_g,692
wdOOK3K6vzQy1d_OIk-U9w,243
Gen0ei06dGq13OJ8DRXUjg,490
Pk6A3Pqs6_qPLNevdADrDg,106
yfBh0WKmo72-dVez6ud-mw,231
EllcHdTOyvsfjPs5Md078Q,1008
PjNMZ_4KhfdxYhQvuORkhg,500
TMNMyBAk0Mq-2FQtiZ9Gxg,341
jDHDb20vTRKdJou7XE1DjA,387
pzNg_g9XpaHKuAY9b5ClIQ,255
fQ_-qe7LBjx4zB8JCD-9ZA,1184
P7pxQFqr7yBKMMI2J51udw,1562
fi_yw_5KIx04ZWlhfWVjNA,800
qnn9E-e9orYf_wK37yLTYw,593
cYwJA2A6I12KNkm2rtXd5g,479
vKXOGRgZax4t18afHSVQZg,973
sYfHxCqHpIX2HnDhw0JRAA,375
xHnChNG-UJenT9hGJdIpyQ,436
xkVMIk_Vqh17f48ZQ_6b0w,201
SurnOSM2bVVN4-Js3G23RQ,272
AtcNNpbD5MeJj6J4MXpz5w,131
pewbZXifFrGqYqdNiXi5sQ,226
VyjyHoBg3KC5BSFRlD0ZPQ,1047
yGDiAVoQB8LX3OsJ4e2I0A,133
27_N5P9HZ86IviONPT_twg,980
El4FC8jcawUVgw_0EIcbaQ,332
YPbuIXRwoPMt2ABKXqM46Q,616
wrs4Zbz17q_G49AIRxRPVw,98
9vG7UBYjYLDNb3VS1EZqEw,123
vUlM7MSLYsLLiWIAY7MRLg,1504
S7xGi4DylZYoKe7Rss8zMg,896
the19uDwR-41n8x861F7Hg,497
-hsFN8VQvH26M0WZ3k1Wtg,852
gDaIAJEvqoCF6J4CTfhyvg,977
0qSKZhVC_BHPuKro4QGWJw,499
lhAntRX4H8_eUSha0Pae2A,220
1zsM7weLS8fNHomDAqCh4Q,358
2YsKefH250qxg28QCyEWZw,160
MpmFFw0GE_2iRFPdsRpJbA,445
vraKC3CB9KSDCxYX0q3gWA,872
NtvCX9UEWFvHSxQj06XQ0g,754
wJnhUJCOYkncLPZAwaMffA,235
GL7nUcdrk2PwFk0tAoCVyg,491
QJNi_JlVlx6idOoC3yn9tA,496
7UFDAX4wLi6ux5otguYldA,784
OlJODULZWPGLZP_ntZfSfQ,857
MVIthKWqwkQz0dai7LkVzQ,185
Rg43a31sV7gNLZMjy-ZdCg,959
xqOzRRoQdzDQLjVlTw7ZOg,4723
c4PQ02A7r_2tnvecl56XbA,111
SFyQhFEbmRMCJO_Sc_pyXA,360
FlUimPjl-6AkZk0neebkWA,736
esBRj9uPRzwxaW4Lz1XGLA,251
NwO_ux4KWjddVJAxjNSE-g,259
OETh78qcgDltvHULowwhJg,1129
wS6LB0lSt0orSxP8cYXzvA,144
0IjBFHFm8M-VPyym-Xrkhw,202
f_vq5jffrYheW-uQFluhrw,486
oUMfJbpZ2tolOsWfkouuTg,181
HGs2inkTsieFOUxs2yvgZA,618
LsDqrzoRi4pmSuEX8EhsUA,449
xVEtGucSRLk5pxxN0t4i6g,898
7m1Oa1VYV98UUuo_6i0EZg,386
HKsDnEbwZ6DYKqEWtVdWJQ,109
lPQGg0x8UOAWD_08wZmfgA,412
yJ_Hh73P6ID985Ki_OlVBg,346
t9-W24Fq8EljFz0XZXyUkQ,585
pHJu8tj3sI8eC5aIHLFEfQ,1381
SRuxarckDNVTmLdqwGJA_g,266
dKRex8yByClqozat8yBc_w,294
3BCsAgo_1i4xMuTyLKMLRQ,414
f4x1YBxkLrZg652xt2KR5g,982
cQNGkOyCvnIqs78vO8SGJQ,381
xyMZdF9Xh9N6il831_Czsg,455
fA8fCYTt4RdA3HOhmBVihg,750
MMh9G9Mg9iLEeUzmg7Lyqw,212
H0xkoPI-WwbjY7r-Zt-arw,624
3I7xY7DjWearTz7d4TGdbw,238
LdpzhYIuvaBBqIyl7NiKnw,345
V8HEOhiEUU2i-VHcp_K8lQ,388
ovnqQaQ8BsPgDoJ4nlYBUw,1248
jKGiCMg50oRzmMOAOHsFiw,1365
QaMb5uqUmC4Zm4aNVzM8kQ,160
0FH5h58Qls1VIuXh5QORlg,653
ZrFqa9sUaF_X8wbNz29Qbw,180
NaRKGK9mId9SsOfToYHYHQ,392
ho1vUk9R7Ole9aNmX6NMDA,390
k-XN0KuOWPU5xZlfXOVSlA,649
C0yiSrxaTMthwS8PzEow1Q,605
OyTSs71uXNDeC14zsPA5jw,678
ip-0MsQaogm18KQhhnTqTQ,133
1diiIoHH1qlpj3KTwSj1zw,651
dWFUKB_HPBIE87AFBHEb_w,4674
PlTdQdCWu2_hjbSuenB3pg,474
_mahHsC5HaOGJyPQkj-50g,247
aRkRVMnm-dfDphfV8kiwKw,227
q6BiPGNf2ANWkwal9HPkQg,462
bHnaz4LfhnLX9GT7ZXo3Lg,203
wQ4-LKNd-HX6GsbmekTbbQ,571
3-i1qd64K-WLo0fJ5wrbbw,323
CaDTCay6IFMGsQ1dVJaw8A,318
Z0YOHYA6YtW131xULbnMzQ,356
QfupDxYT-ULxXRO5Nz7eCg,576
71zVqGmd1E1-xymaONJomQ,2135
GdPWJo3z4ySEXpF7Wkn3FA,225
1dhPgc7E7IzzpxjHM2LphQ,397
XbFVHYOv5MjoZcgz32Q19g,563
zCJU73A0UTYXXFqAbgBckQ,193
rW5N-fiNhqb-fR3bGqyPdg,256
BHsxZ_ezdMVg78XDMMOvsw,598
KYr67K-Ot9HKkv90KaXL5w,241
IDW4QFw-fN_wk81G9OV-Mg,491
Fyuotg1ShiQZLtV5Dmjakg,284
Zm49-4emuoqhfb-nOPEYOg,257
RpKJ1uDiuXbc8vtMGOofJg,700
a1Pf4wSob48LKqimWzmyGw,314
AwlvIsKDqB5LeKNWC6k4kQ,694
wnPOWZ86Mkk9AvOwD_RPGg,467
-YGQwikbX2fXUIjyegR7pw,214
4Bw9XffSa0AMy2SrNCS2KA,193
2hgN9BGgenv8mZ0A8ybhGQ,557
EPwLR0hH7ou7P1kleELhzg,176
TrwniH-1-Jo_MNNDW2zMkA,170
cX2Nr_XmGYlMaBW35M0sUg,114
NF0H-HFJOK6R8fkhYkFuzw,253
dv6fnlssuYNDablfp0wGEQ,359
ja01cHy1xqUB9DQ1r1OYKQ,1726
nCwAk9FHldJzop3N88SdaA,469
v2p2jQ-FAse_FQI0LSh1pg,848
GUZwEIoyzFxl75mkig8QJQ,732
C_Zj7H7bUJ5kGCwFmEwW6w,1145
OiqDNSdnchr8zQhiMSInLQ,536
Gh8LVaTot2PDEY3HAuuAiA,359
VpzLbek4m3OdmTkojSbjPg,560
-hgx7AtC2UYbEvgdU0iF5A,647
hDHXseCaY7RMLEh5-XdONQ,495
PGCmPHJdeAREQKYbhBMA5w,282
5Zc41a446gV3K_o7CDs69Q,1603
VGWEpMEkzQopS5lUNd06Sw,373
i3FdDiHMOqKFxfeVHXU9eQ,547
jacf-rpKO4HbytY4KS_A1Q,494
LpyndkMvevIQA-JHoReHNw,538
8rIDfnWHSo-K0Xb9Y1gjrA,150
ZO3ihx5FOObI_uCgin4x8w,2528
HjXI6lKGPVNQ8dYJPtaOCg,166
F9cXFXk60E2sz_YTSCFp_Q,273
DfgZlNgKwBvCpA_0alumXw,417
fs_-JDwKyVIc6iCXnpUzgw,1317
DPZBuTuL7w5MVxsCEyQudQ,392
5QurLsPEMEkUGoNlKHyINQ,1381
LrxDRg8SQdgHMoz3TSAYFg,241
s12oLxflAR5DEObZd0VASg,944
SkSkWld_ijmWVEDo9_ztKw,330
-MeuB47l8juXTDwROY1vag,1064
zE9fwdhL9-6aPEfo9Z85-Q,234
jH72pWtc1KXavB3zNtOu9A,741
oVurdXPgthA5geFUqI9Wdg,511
JAmQCmczUclNUfZjkNdjQA,218
oDzfxyhB0XIIcMQWl9S3HQ,1086
Fl2yDmC0B0TTVsNixxVXfA,277
Fk_QNGa6stlm_RDhXdeKRQ,1533
SvHAczHxIJ00QlJ9ovQR8g,316
E6DmUAHfSRCEakvknot-zA,140
XSGxehMxydvLGu-7lH15hQ,428
bp5ARRJu3_8CBsAS4tOWhA,540
p0iEUamJVp_QpaheE-Nz_g,124
c7lAaz-pW58i1h1rSlyqcw,221
MgaFkl7CTZZfXUJ79FIWGQ,169
wYrkCpUlxhb89nnNGUX4AA,1741
6hsXF2bRmrstSmwuHwI-kw,433
J1RDyyPxhioqm8c_fi4P4Q,1263
19wvilYB417bpSWrNl19bw,848
-5NXoZeGBdx3Bdk70tuyCw,367
M1hEQVMiND1rbiT8mo2j0g,255
pDwKOuqjQ4gtoX-aaQPJ_g,159
296PZdxSrtH08EUwCsOKMw,160
y2e1DgIUBlERep7hrKz2-w,197
DkIEhR8behaIoSexekWV0Q,289
plLSP5HwCfCWOh_7ARJkzA,154
ZckxLuc9lpz9LDAQlMKWiA,1139
F6p_k-Q6W_kkAb-s_a0Omw,183
2iTsRqUsPGRH1li1WVRvKQ,102
t-6tdxRaz7s9a0sf94Tguw,1098
tVlSGyR2Lr0YgJ5cQE9nHg,253
nCJMgK00U7J3MyjLqZOSeQ,570
OFaMjL9nLF-A51KHNW8nfg,1182
jlcnzJ_0Sr2w3l7Z9HaVow,691
-_yAaFHx0e1ZqmuHTtqnFA,439
LQ-gMAQLbPVxjrBYCJ1ApQ,390
XgsIf7s2zM-cC29WUD-NZQ,402
qTmuW0C9XXuxWwumvn89sw,772
h7qaB2CInVqhpIj7A890Ag,407
36RlO3r8oRzojGXxqD6-dA,2275
dyQzw3VJxdMJ0YhHu09b4A,408
0VOh4VIq13oFburRU9gddw,334
vFPkQ1qbCqA1H5Czxl45og,875
csboHMMNA1EFEjMcBeD8UQ,283
sMzNLdhJZGzYirIWt-fMAg,363
pGff5fCKeFhG3W9A7IzYhg,533
1sdwgcMd1BNlzw-wz3TXKQ,210
nF25dferG_sEndO6wwOl-w,2391
TV0RuDOX4PwI3oOQ5FJ9cA,175
eZhrK4eAn47tNEDXwFr8OA,302
ii8sAGBexBOJoYRFafF9XQ,647
AAFL_-9v_28D96mM_tC6Eg,163
wxL9wgxLeuMMfI6SAXIzJw,199
qguLioOkcqmQEBPE05dKzA,149
_oucYTswnckrgRuCzW3oVw,106
xtUTw9M21mIfmpIQfBGgjA,1386
pJpjgXH5lgJtIJos9GqetQ,1495
AbHdwEfXJWqGHqabTb5S5A,1468
_-vDX3omTBcx646X5TRpfQ,477
HL0OMEaj_Ay5EpSC3fzD8w,303
X6TD8xLS_KMneyOGquOSVQ,1039
MDJqm5KN1hFWm4R2VtNIlw,451
epAifIGqwj5oFp5MV8kgiQ,2630
WKfZPe1VRweH0Vg9j9LckA,220
M9gwHW1oIiIqjdT76yOBDA,253
d10IxZPirVJlOSpdRZJczA,846
wAKV6rA1QppMTS3-FXRTSA,622
F0j-dNjFY4u49hql2Rz2fw,541
u65uMUc88VMD7wI09BU1IQ,422
OK0ba4X5seibH8oMWh4bhw,443
oyluXrwjEp0EUIKJguGmDA,677
TVbVii4EUQt9DG7y698zIw,403
Zvnm7o2eMaYAEHS8YRn_EQ,160
mJBeo-CC0VG6ebDniGfgqw,450
D6K3VT6S8FwFm4u5uN8T8g,151
Fv3HvJPQYqfmniTgtIQJzA,132
X1hc0swCl-K1HW2Qblk8Dw,697
LWtKuyX8w5SFm-JviPr4qQ,413
GB6bZTCMmqZncRSxurNblA,406
irje9nJnDy6GbfU84v0N4Q,312
_CgBou-sE-UW2j4otiKtlw,3856
HhopVWTjghrRU2sWGBv-Rg,300
h1uJBL3oYFklPVqMe6PmWw,636
MrSHPvHVdE_VzVN7iRz45Q,283
TtqvXhjmXXd0nhibRAbpRg,262
pSQFynH1VxkfSmehRXlZWw,707
PrwXfYk-EZpiw5aehyBzzg,1182
hroo5nOO8b9QhHX0GLg7oA,1322
5gl2GLgimBz1-Q-uXji_Rw,162
ZCQa7CJxZ-53Zxd_pobWug,202
4p6Wce7Ed707QS2-yQkvZw,410
wAcmbZyRSwp3td-4Z6BvWQ,354
nUpz0YiBsOK7ff9k3vUJ3A,142
F6p_k-Q6W_kkAb-s_a0Omw,383
TeqDhSD5JHb9S4Mc28-v6Q,175
PgpO8RswM-xOitG4PBNo1w,390
NY80DkkCfEl198JmwtO4pA,491
VoXUt6TIJWyIf_lihbN5xQ,399
Vw9u6qar1I2QlkQOV6KNVA,506
ozEDKl0tZw5ob1evx41gcQ,162
OQggqcQglU-lHY3rY-8Lhw,793
u_vPjx925UPEG9DFOAAvFQ,2950
jPqrHW9lXfdtQDmm2wzyrw,129
HcQWTbnBXCrmgKsmcILrbQ,167
mG7w2Ro7kOnrYUYlVTYtvA,156
wmcjLr4aiROtg9EvDrVrlg,378
zcSpLLe4SzazDR_dmfppvg,699
Edwh8RH6XFYeexZDGq5CUw,499
JC9jPWS9IX6xfX_9MiU4Cg,326
8lc67nrkOczT6F4B0KJLag,301
P5mDQcfiKqknZJ4OuZ5ICA,194
tXOMDT1ONNu0sg6GZwn2Ow,839
WNI1VWmXV_liHnF7u2MklA,923
TVbVii4EUQt9DG7y698zIw,567
ODvDtedF0ccUmkDCuu89IQ,279
fiG6ltwNYf8k-mGurUybbg,513
Z1E36owKeeZKDL-9ZuanJw,792
W5d8iNog90R-qw43m5dGwg,149
AhPmh0NaRDbEYyhd9egzLA,1695
z_GjAY3UfxHNa5SDafxyDw,256
4TvHYHjBxegU7dEVkNu7oA,810
i5vxtyiHKYnRcJ0p9N7mLw,513
JmVTuhFg_SDAibY7RlJZDg,792
f5O7v_X_jCg2itqacRfxhg,2078
KyuzXiKF0AnjCYELNXmICQ,259
nBeiSQ3AbRFPaWkdsRvhVA,477
cdKhhS_EnTLobxAKE6SZWQ,450
ABDFv4oIBA72UkNwVI_uBw,612
n_UkzLCAMCIqhUnu-iLQyw,294
pDGScweOylg1TQyaYfJqaw,381
2z7xERz1Nonyw8Kjr4SffA,262
Vc3j3d3Ej0TS-Uy9bmpBIA,203
pomGBqfbxcqPv14c3XH-ZQ,447
RtUvSWO_UZ8V3Wpj0n077w,3351
HJLiVxuvtN0n73BASSZKoQ,125
